[1, -599][DEBUG] 出怪种子: 0x0D7FA4B1
[1, -599][DEBUG] 阳光: 8000, 快, 0f, SL次数: 0 [17:37]
[1, -599][DEBUG] 阳光: 9990, 慢, 4708f, SL次数: 0 [19:23]
[1, -599][DEBUG] 阳光: 9790, 白, 4710f, SL次数: 0 [19:23]
[1, -599][DEBUG] 阳光: 9915, 慢, 4712f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 变, 4714f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 变, 4716f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9815, 白, 4718f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 白, 4720f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 白, 4722f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9940, 白, 4724f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 快, 4726f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 白, 4728f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9915, 白, 4730f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 变, 4732f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9940, 慢, 4734f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 白, 4736f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9915, 变, 4738f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 变, 4740f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 白, 4742f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 慢, 4744f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9940, 白, 4746f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9915, 白, 4748f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9890, 慢, 4750f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 变, 4752f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9990, 快, 4754f, SL次数: 0 [19:24]
[1, -599][DEBUG] 阳光: 9790, 白, 4756f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 变, 4758f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9940, 快, 4760f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 快, 4762f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9915, 快, 4764f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9890, 慢, 4766f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9940, 快, 4768f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9890, 白, 4770f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9890, 慢, 4772f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9915, 变, 4774f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9915, 白, 4776f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9915, 变, 4778f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 变, 4780f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 慢, 4782f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9940, 快, 4784f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 快, 4786f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9915, 快, 4788f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9915, 变, 4790f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 快, 4792f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 慢, 4794f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9990, 白, 4796f, SL次数: 0 [19:25]
[1, -599][DEBUG] 阳光: 9915, 慢, 4798f, SL次数: 0 [19:25]
[1, -599][DEBUG] 炮HP={1-5: 260, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 603, 快: 677, 慢: 468, 白: 652} 预计 21:24 完成 10k flags (共 226 min)
[1, -599][DEBUG] 出怪种子: 0xCDED86CC
[1, -599][DEBUG] 阳光: 9815, 白, 4800f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 变, 4802f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9915, 变, 4804f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 白, 4806f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 变, 4808f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9815, 慢, 4810f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 变, 4812f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 快, 4814f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9890, 白, 4816f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 白, 4818f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9915, 变, 4820f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9940, 白, 4822f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 快, 4824f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9890, 变, 4826f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 白, 4828f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 快, 4830f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9890, 白, 4832f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 变, 4834f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9940, 快, 4836f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9915, 变, 4838f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 快, 4840f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9890, 快, 4842f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 变, 4844f, SL次数: 0 [19:26]
[1, -599][DEBUG] 阳光: 9990, 变, 4846f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9940, 快, 4848f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9890, 快, 4850f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9915, 变, 4852f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 慢, 4854f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 慢, 4856f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9940, 变, 4858f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 变, 4860f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9940, 变, 4862f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 变, 4864f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9815, 白, 4866f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9915, 慢, 4868f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 白, 4870f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9915, 变, 4872f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 快, 4874f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 白, 4876f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 慢, 4878f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9940, 快, 4880f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9790, 白, 4882f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 白, 4884f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9990, 白, 4886f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9915, 慢, 4888f, SL次数: 0 [19:27]
[1, -599][DEBUG] 阳光: 9865, 快, 4890f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 变, 4892f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9915, 快, 4894f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 慢, 4896f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 变, 4898f, SL次数: 0 [19:28]
[1, -599][DEBUG] 炮HP={1-5: 260, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 621, 快: 689, 慢: 475, 白: 665} 预计 21:23 完成 10k flags (共 226 min)
[1, -599][DEBUG] 出怪种子: 0xC7E496F1
[1, -599][DEBUG] 阳光: 9990, 快, 4900f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9940, 白, 4902f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 快, 4904f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9890, 变, 4906f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9915, 快, 4908f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9890, 白, 4910f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 快, 4912f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 快, 4914f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9890, 变, 4916f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9940, 变, 4918f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 变, 4920f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9940, 变, 4922f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 慢, 4924f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 快, 4926f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 变, 4928f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9915, 快, 4930f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9915, 快, 4932f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9990, 变, 4934f, SL次数: 0 [19:28]
[1, -599][DEBUG] 阳光: 9815, 白, 4936f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 变, 4938f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 白, 4940f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 变, 4942f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 白, 4944f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 快, 4946f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 快, 4948f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 快, 4950f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 白, 4952f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9890, 白, 4954f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 快, 4956f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 白, 4958f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 白, 4960f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 白, 4962f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9940, 慢, 4964f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 变, 4966f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 白, 4968f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 变, 4970f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9915, 快, 4972f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 慢, 4974f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9940, 慢, 4976f, SL次数: 0 [19:29]
[1, -599][DEBUG] 阳光: 9990, 变, 4978f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 变, 4980f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 变, 4982f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 变, 4984f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 白, 4986f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9915, 变, 4988f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 白, 4990f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 变, 4992f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9915, 快, 4994f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9915, 白, 4996f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 白, 4998f, SL次数: 0 [19:30]
[1, -599][DEBUG] 炮HP={1-5: 260, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 638, 快: 703, 慢: 479, 白: 680} 预计 21:23 完成 10k flags (共 226 min)
[1, -599][DEBUG] 出怪种子: 0x6484F132
[1, -599][DEBUG] 阳光: 9890, 白, 5000f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9940, 白, 5002f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9890, 白, 5004f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9890, 白, 5006f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 快, 5008f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 快, 5010f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9890, 白, 5012f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9915, 快, 5014f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 白, 5016f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9915, 白, 5018f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 慢, 5020f, SL次数: 0 [19:30]
[1, -599][DEBUG] 阳光: 9990, 慢, 5022f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 白, 5024f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9890, 慢, 5026f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9915, 白, 5028f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 快, 5030f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9890, 快, 5032f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 白, 5034f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 慢, 5036f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 慢, 5038f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9940, 变, 5040f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9915, 慢, 5042f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 慢, 5044f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9940, 慢, 5046f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 白, 5048f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9915, 快, 5050f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 快, 5052f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9815, 变, 5054f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9915, 快, 5056f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 慢, 5058f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9940, 快, 5060f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9915, 快, 5062f, SL次数: 0 [19:31]
[1, -599][DEBUG] 阳光: 9990, 变, 5064f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9915, 慢, 5066f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 白, 5068f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 变, 5070f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9940, 变, 5072f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 快, 5074f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 慢, 5076f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9915, 快, 5078f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 白, 5080f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 快, 5082f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9890, 慢, 5084f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 快, 5086f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 变, 5088f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 快, 5090f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9915, 白, 5092f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 慢, 5094f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9940, 变, 5096f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9915, 白, 5098f, SL次数: 0 [19:32]
[1, -599][DEBUG] 炮HP={1-5: 260, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 645, 快: 718, 慢: 492, 白: 695} 预计 21:24 完成 10k flags (共 226 min)
[1, -599][DEBUG] 出怪种子: 0xE308809A
[1, -599][DEBUG] 阳光: 9990, 快, 5100f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 变, 5102f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9940, 快, 5104f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 快, 5106f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9990, 变, 5108f, SL次数: 0 [19:32]
[1, -599][DEBUG] 阳光: 9815, 变, 5110f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 慢, 5112f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9940, 白, 5114f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9915, 变, 5116f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 变, 5118f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 快, 5120f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9890, 快, 5122f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9890, 白, 5124f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 快, 5126f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9890, 快, 5128f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 白, 5130f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9915, 快, 5132f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9890, 慢, 5134f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 白, 5136f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 快, 5138f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9890, 慢, 5140f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 快, 5142f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 慢, 5144f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 白, 5146f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9915, 变, 5148f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9940, 快, 5150f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9990, 快, 5152f, SL次数: 0 [19:33]
[1, -599][DEBUG] 阳光: 9890, 慢, 5154f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9940, 白, 5156f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 快, 5158f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 慢, 5160f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 快, 5162f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9890, 快, 5164f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 变, 5166f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9915, 变, 5168f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9890, 变, 5170f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 变, 5172f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 变, 5174f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9940, 慢, 5176f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9890, 慢, 5178f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9915, 变, 5180f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 快, 5182f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9890, 变, 5184f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 变, 5186f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9940, 快, 5188f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9915, 变, 5190f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 白, 5192f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 快, 5194f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 变, 5196f, SL次数: 0 [19:34]
[1, -599][DEBUG] 阳光: 9990, 快, 5198f, SL次数: 0 [19:35]
[1, -599][DEBUG] 炮HP={1-5: 260, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 661, 快: 737, 慢: 500, 白: 702} 预计 21:23 完成 10k flags (共 226 min)
[1, -599][DEBUG] 出怪种子: 0xFFAEDB6E
[1, -599][DEBUG] 阳光: 9915, 快, 5200f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 白, 5202f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 慢, 5204f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 变, 5206f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 白, 5208f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 快, 5210f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 白, 5212f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 变, 5214f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9940, 变, 5216f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 白, 5218f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 快, 5220f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9890, 变, 5222f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 快, 5224f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 白, 5226f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 变, 5228f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 白, 5230f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 白, 5232f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 快, 5234f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 快, 5236f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 白, 5238f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9990, 白, 5240f, SL次数: 0 [19:35]
[1, -599][DEBUG] 阳光: 9915, 慢, 5242f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 快, 5244f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9890, 慢, 5246f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9915, 变, 5248f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 快, 5250f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9890, 慢, 5252f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9940, 白, 5254f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9915, 慢, 5256f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9940, 快, 5258f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 变, 5260f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 快, 5262f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9915, 白, 5264f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 白, 5266f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9890, 变, 5268f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9915, 快, 5270f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 慢, 5272f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 白, 5274f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9915, 白, 5276f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9915, 慢, 5278f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 慢, 5280f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 白, 5282f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 快, 5284f, SL次数: 0 [19:36]
[1, -599][DEBUG] 阳光: 9990, 快, 5286f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9890, 白, 5288f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9990, 快, 5290f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9990, 白, 5292f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9915, 快, 5294f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9915, 快, 5296f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9890, 白, 5298f, SL次数: 0 [19:37]
[1, -599][DEBUG] 炮HP={1-5: 260, 2-5: 300, 3-3: 300, 4-3: 300, 5-5: 300, 6-5: 300}
总={变: 669, 快: 753, 慢: 508, 白: 720} 预计 21:23 完成 10k flags (共 226 min)
[1, -599][DEBUG] 出怪种子: 0x1185338B
[1, -599][DEBUG] 阳光: 9990, 慢, 5300f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9990, 白, 5302f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9915, 白, 5304f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9990, 白, 5306f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9990, 变, 5308f, SL次数: 0 [19:37]
[1, -599][DEBUG] 阳光: 9940, 快, 5310f, SL次数: 0 [19:37]
