[1, -599][DEBUG] 出怪种子: 0x4D8655B8
[1, -599][DEBUG] 阳光: 8000, 快, 0f, SL次数: 0 [14:20]
[1, -599][DEBUG] 阳光: 9890, 慢, 5314f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9890, 快, 5316f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9815, 快, 5318f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9840, 慢, 5320f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9915, 慢, 5322f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9840, 快, 5324f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9840, 白, 5326f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9890, 白, 5328f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9890, 慢, 5330f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9765, 变, 5332f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9815, 慢, 5334f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9890, 快, 5336f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9865, 变, 5338f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9915, 慢, 5340f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9765, 快, 5342f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9890, 快, 5344f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9840, 白, 5346f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9890, 快, 5348f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9840, 白, 5350f, SL次数: 0 [15:36]
[1, -599][DEBUG] 阳光: 9865, 变, 5352f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9765, 快, 5354f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 变, 5356f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 慢, 5358f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 慢, 5360f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 白, 5362f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 白, 5364f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 白, 5366f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9865, 快, 5368f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 变, 5370f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 慢, 5372f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 白, 5374f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 白, 5376f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9865, 白, 5378f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 变, 5380f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9865, 变, 5382f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 白, 5384f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 变, 5386f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9865, 白, 5388f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9865, 快, 5390f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 白, 5392f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 快, 5394f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9715, 白, 5396f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 白, 5398f, SL次数: 0 [15:37]
[1, -599][DEBUG] N: [3-9 630 4-9 8] [慢 257 变 363 白 8 快 10]
总: [慢 556 变 648 白 692 快 804] 预计 16:43 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0x4811AC62
[1, -599][DEBUG] 阳光: 9840, 慢, 5400f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 白, 5402f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9865, 白, 5404f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 快, 5406f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9865, 快, 5408f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 白, 5410f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 白, 5412f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9815, 变, 5414f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 变, 5416f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 快, 5418f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9890, 变, 5420f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9840, 慢, 5422f, SL次数: 0 [15:37]
[1, -599][DEBUG] 阳光: 9815, 变, 5424f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9765, 白, 5426f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 快, 5428f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9815, 白, 5430f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 变, 5432f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 变, 5434f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9815, 慢, 5436f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 白, 5438f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 白, 5440f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 快, 5442f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 白, 5444f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 变, 5446f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9815, 白, 5448f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 快, 5450f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 白, 5452f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9840, 快, 5454f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9840, 变, 5456f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9815, 快, 5458f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 快, 5460f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 快, 5462f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9815, 慢, 5464f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9840, 快, 5466f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9815, 快, 5468f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 慢, 5470f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9915, 白, 5472f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 快, 5474f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 快, 5476f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 慢, 5478f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 白, 5480f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 白, 5482f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 变, 5484f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9815, 慢, 5486f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9840, 白, 5488f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9890, 快, 5490f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 白, 5492f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9840, 快, 5494f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9865, 慢, 5496f, SL次数: 0 [15:38]
[1, -599][DEBUG] 阳光: 9840, 白, 5498f, SL次数: 0 [15:39]
[1, -599][DEBUG] N: [3-9 641 4-9 8] [慢 261 变 370 白 8 快 10]
总: [慢 564 变 657 白 709 快 820] 预计 16:43 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0x3C5FFFF7
[1, -599][DEBUG] 阳光: 9840, 快, 5500f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 慢, 5502f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9765, 白, 5504f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 慢, 5506f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9765, 快, 5508f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 快, 5510f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 变, 5512f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 快, 5514f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 快, 5516f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 快, 5518f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 白, 5520f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 变, 5522f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 快, 5524f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 白, 5526f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9865, 快, 5528f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9815, 白, 5530f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 变, 5532f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 白, 5534f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 慢, 5536f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 白, 5538f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 快, 5540f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 变, 5542f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9865, 白, 5544f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 白, 5546f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 白, 5548f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9865, 白, 5550f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 慢, 5552f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 慢, 5554f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9915, 白, 5556f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 慢, 5558f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9740, 白, 5560f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 变, 5562f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9815, 白, 5564f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9840, 慢, 5566f, SL次数: 0 [15:39]
[1, -599][DEBUG] 阳光: 9890, 白, 5568f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 快, 5570f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 变, 5572f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9890, 慢, 5574f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 快, 5576f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 变, 5578f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 白, 5580f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 白, 5582f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9890, 变, 5584f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 变, 5586f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9915, 变, 5588f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9890, 白, 5590f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 慢, 5592f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9815, 变, 5594f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 变, 5596f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 变, 5598f, SL次数: 0 [15:40]
[1, -599][DEBUG] N: [3-9 651 4-9 9] [慢 267 变 375 白 8 快 10]
总: [慢 573 变 670 白 726 快 831] 预计 16:43 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0xFB359B64
[1, -599][DEBUG] 阳光: 9840, 变, 5600f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9740, 慢, 5602f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9915, 快, 5604f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9890, 变, 5606f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9740, 白, 5608f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 白, 5610f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 变, 5612f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 快, 5614f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 慢, 5616f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9915, 快, 5618f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 白, 5620f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 快, 5622f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 快, 5624f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 变, 5626f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9840, 慢, 5628f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 白, 5630f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 白, 5632f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9865, 慢, 5634f, SL次数: 0 [15:40]
[1, -599][DEBUG] 阳光: 9765, 快, 5636f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 快, 5638f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 慢, 5640f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 白, 5642f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9890, 变, 5644f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 变, 5646f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9740, 慢, 5648f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9815, 快, 5650f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9865, 变, 5652f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 变, 5654f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9715, 快, 5656f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9865, 变, 5658f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9915, 变, 5660f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9740, 变, 5662f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9690, 慢, 5664f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9640, 白, 5666f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9865, 快, 5668f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 慢, 5670f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9865, 慢, 5672f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 快, 5674f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 快, 5676f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9815, 白, 5678f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 变, 5680f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 白, 5682f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 变, 5684f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 快, 5686f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9890, 快, 5688f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 变, 5690f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9915, 白, 5692f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 白, 5694f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9890, 快, 5696f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 变, 5698f, SL次数: 0 [15:41]
[1, -599][DEBUG] N: [3-9 669 4-9 9] [慢 273 变 387 白 8 快 10]
总: [慢 582 变 685 白 737 快 846] 预计 16:43 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0xDBFC9089
[1, -599][DEBUG] 阳光: 9815, 变, 5700f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9865, 快, 5702f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9840, 白, 5704f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9865, 白, 5706f, SL次数: 0 [15:41]
[1, -599][DEBUG] 阳光: 9890, 快, 5708f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 慢, 5710f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5712f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9815, 慢, 5714f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 变, 5716f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9740, 变, 5718f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9715, 快, 5720f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5722f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 变, 5724f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9740, 慢, 5726f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9915, 慢, 5728f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9865, 变, 5730f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 变, 5732f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5734f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9865, 白, 5736f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5738f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9865, 变, 5740f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5742f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9865, 快, 5744f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9865, 白, 5746f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 快, 5748f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 快, 5750f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 快, 5752f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9865, 变, 5754f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5756f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5758f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 快, 5760f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 慢, 5762f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9890, 慢, 5764f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9915, 快, 5766f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 变, 5768f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9740, 快, 5770f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9890, 变, 5772f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5774f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 白, 5776f, SL次数: 0 [15:42]
[1, -599][DEBUG] 阳光: 9840, 变, 5778f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9815, 变, 5780f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9890, 白, 5782f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 慢, 5784f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9765, 白, 5786f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9815, 快, 5788f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 快, 5790f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 慢, 5792f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 变, 5794f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9765, 快, 5796f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 变, 5798f, SL次数: 0 [15:43]
[1, -599][DEBUG] N: [3-9 683 4-9 9] [慢 277 变 397 白 8 快 10]
总: [慢 590 变 699 白 752 快 859] 预计 16:43 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0x774D02E2
[1, -599][DEBUG] 阳光: 9815, 快, 5800f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 变, 5802f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 快, 5804f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9890, 快, 5806f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 变, 5808f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 变, 5810f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9815, 慢, 5812f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9915, 白, 5814f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9890, 白, 5816f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9865, 变, 5818f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 慢, 5820f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9865, 变, 5822f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9890, 变, 5824f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9740, 慢, 5826f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9890, 变, 5828f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9740, 白, 5830f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9890, 慢, 5832f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9765, 快, 5834f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 白, 5836f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9840, 慢, 5838f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9765, 白, 5840f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9865, 变, 5842f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9740, 变, 5844f, SL次数: 0 [15:43]
[1, -599][DEBUG] 阳光: 9715, 白, 5846f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 变, 5848f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 白, 5850f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9865, 快, 5852f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 变, 5854f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9815, 慢, 5856f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9740, 慢, 5858f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9815, 白, 5860f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 慢, 5862f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9765, 快, 5864f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9865, 变, 5866f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 快, 5868f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 变, 5870f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 快, 5872f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 快, 5874f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 变, 5876f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 变, 5878f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9740, 变, 5880f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 快, 5882f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 变, 5884f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 快, 5886f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 慢, 5888f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 白, 5890f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 快, 5892f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9865, 快, 5894f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 慢, 5896f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 白, 5898f, SL次数: 0 [15:44]
[1, -599][DEBUG] N: [3-9 701 4-9 9] [慢 283 变 408 白 8 快 11]
总: [慢 600 变 716 白 762 快 872] 预计 16:43 完成 10k flags (共 142 min)
[1, -599][DEBUG] 出怪种子: 0xE5EEB3F6
[1, -599][DEBUG] 阳光: 9865, 白, 5900f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9865, 白, 5902f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 白, 5904f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 白, 5906f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 快, 5908f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9815, 快, 5910f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9840, 慢, 5912f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9915, 变, 5914f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9740, 变, 5916f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9790, 快, 5918f, SL次数: 0 [15:44]
[1, -599][DEBUG] 阳光: 9890, 白, 5920f, SL次数: 0 [15:45]
[1, -599][DEBUG] 阳光: 9890, 白, 5922f, SL次数: 0 [15:45]
[1, -599][DEBUG] 阳光: 9840, 快, 5924f, SL次数: 0 [15:45]
